id,name,shares,likes,loves,wow,cares,sad,angry,haha,reactions_count,comments,content,posted_on,video,image,post_url
5302644936508846,"The Knowledge House Fellowship, Inc.",0,1,0,0,0,0,0,0,1,0,"We cannot thank our stakeholders enough for laying the foundation for our expansion sites. Through our new partnerships and sponsorships, and the continued introductions within these communities, we are gearing up for a great recruitment season!#Newark #LosAngeles #Atlanta",2022-12-30T00:00:00,[],https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-6/323261083_695031235669717_7857921172224883567_n.png?stp=dst-png_p526x296&_nc_cat=106&ccb=1-7&_nc_sid=2c4854&_nc_ohc=J-_uIdyTP5sAX_2AFDF&_nc_ht=scontent-iad3-2.xx&oh=00_AfBX03jrQ0VXmKaXUqgqwrgBwxcVCjWPQliZp19XNk5hEw&oe=64433E0D,https://www.facebook.com/theknowledgehouse/photos/a.486777538095634/5302644936508846/?__cft__[0]=AZXB_h5qk2u39cUqWRrfKml6TxSEUDqSIp6jmjHb5-qVhs19AqbceSjTrRgTAeiCWDm7RSFgxyxEhMF6v9uNUEzAIHc5Wq_5crV9Bx-EG6lE9W7FB7wK6Se55wJHScdAG8EQ24UdrEVPJ0IFt7jBJHIaHC4JacR_W115PXpK1pOaxex22ZdJjB9_Z8miSQN1E4JmDShaxKDaP8LnAk76dQvM&__tn__=%2CO%2CP-R
5300056476767692,"The Knowledge House Fellowship, Inc.",0,1,0,0,0,0,0,0,1,0,"To our wonderful staff, thank you for working tirelessly to #ExpandOpportunity for our Fellows. We look forward to bringing more access to the technology sector and are ready to make a wider impact in our expansion sites in 2023. Thank you!#Newark #LosAngeles #Atlanta #NewYork #TistheSeason #HappyHolidays",2022-12-29T00:00:00,[],https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-6/322690597_488565763307058_884544502572514309_n.png?stp=dst-png_p526x296&_nc_cat=107&ccb=1-7&_nc_sid=2c4854&_nc_ohc=4d7vO_RshTIAX_dDgDq&_nc_ht=scontent-iad3-1.xx&oh=00_AfCJFBF4EB_aGaPF6lIOJShzkXNw46NVZUCbU4BFFxnm3g&oe=6442F228,https://www.facebook.com/theknowledgehouse/photos/a.486777538095634/5300056476767692/?__cft__[0]=AZVYcZc36_HS_IQdeALFJciA5-3R7k9jfZnIXbWfVqwR1e74t0o0_VPcyNIptXmh-sSAoqQwd55Ram2N6Zd9AKa2TvbNF-I_Q2lUdTSDOLgNkyXKmczQfieElNm0SzKCTIwdd1gLjXzv9b4XczzhMXLBCe1Z8u7DoyDGSDoZk1yHRaixBhxpfJA7COX93h26_0wyaK1uJd3qhShMUHONmQkN&__tn__=%2CO%2CP-R
5297511523688854,"The Knowledge House Fellowship, Inc.",0,1,0,0,0,0,0,0,1,0,Our Board Members are crucial to the sustainability and growth of our organization. The Knowledge House wishes you the happiest of holidays and are grateful for your dedication to our work and mission.#ExpandOpportunity #Newark #LosAngeles #Atlanta #TistheSeason,2022-12-28T00:00:00,[],https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-6/322578677_919379889498518_7063698984516311248_n.png?stp=dst-png_p526x296&_nc_cat=107&ccb=1-7&_nc_sid=2c4854&_nc_ohc=Ny4tjmplPAMAX-3J2Zv&_nc_ht=scontent-iad3-1.xx&oh=00_AfDvw0oRWRHVSDVBQcs7a3tEFcimtJ-sYuBZUG6p0pmnJg&oe=644468C9,https://www.facebook.com/theknowledgehouse/photos/a.486777538095634/5297511523688854/?__cft__[0]=AZXsugYIBYzfLT4BDY4XoXiFiTptX1EmFIozZaruMOqVAKxvSs6Z_Mxkf83QS9CNK6S57KxS83Wll5C34DylpAUBZxEx8AAsoagxkEgBnp0ZUEENxLXeWZN0-Fu2HvY6UjAo-9lsWBHQ4RLtEpST1rzl22uwmuh0DSWTCwvKGHJ5smkh2Xzrfvw4RewAi1bMjHd6aCqG9d3IrpTGtUYj1D9b&__tn__=%2CO%2CP-R
pfbid0M6QeSmJntvLuiqqGLrUjiQ4kHyaeTV38CgWg6uzGUu6LWQGa3dwfTJqCpFzf3hWAl,"The Knowledge House Fellowship, Inc.",0,1,0,0,0,0,0,0,1,0,Over 50% of students admitted to our Fellowship programs did not have a laptop or wifi access to engage in our programming. Lend your time and investment to give Fellows the wraparound support they need to be successful. https://youtu.be/6ROEezBabdk#ExpandOpportunity #NonProfit #GivingSeason #coding #learntocode #NJtech #POC #TechIndustry #BlackTech #Newark,2022-12-27T00:00:00,[],https://external-iad3-2.xx.fbcdn.net/emg1/v/t13/17379928242246364071?url=https%3A%2F%2Fi.ytimg.com%2Fvi%2F6ROEezBabdk%2Fmaxresdefault.jpg%3Fsqp%3D-oaymwEmCIAKENAF8quKqQMa8AEB-AHOBYAC0AWKAgwIABABGE0gNyh_MA8%3D%26rs%3DAOn4CLDQOQmV0-Jn3T4950_OIcJM9yF-bA&fb_obo=1&utld=ytimg.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbHfQe92GlfMXES9AiWq0yYbBtvSrRVPOSpnppH6TCj6KQ&oe=64406A40&_nc_sid=aeaded,https://www.facebook.com/theknowledgehouse/posts/pfbid0M6QeSmJntvLuiqqGLrUjiQ4kHyaeTV38CgWg6uzGUu6LWQGa3dwfTJqCpFzf3hWAl?__cft__[0]=AZWh-sSOTddaXQgsmV13igmi5Gba_qR7UBVpDhaLbbg0A0AgM6pX7PritgaIeKOX6oelsmTgtZ1LjpAlg06IEA4ZN8a7Iunb0AdaEhqeIxMFAI47YL0T5yleL6Ia-UZ0_ZYn0v_WN8aoFR5Nc-CE-u174tNdghgy_qhq_I7QQTtJf1afWTq5aabGaa-H2cfCMj4VuxYPH0iXc2_JAmSGA0_O&__tn__=%2CO%2CP-R
5292173730889300,"The Knowledge House Fellowship, Inc.",0,1,0,0,0,0,0,0,1,0,The Knowledge House extends warm greetings and a joyous #Kwanzaa to all who celebrate. May this occasion be full of cheer and reflection.#ExpandOpportunity #TistheSeason #kwanzaa #NguzoSaba #umoja #kujichagulia #ujima #ujamaa #nia #kuumba #imani,2022-12-26T00:00:00,[],https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-6/320423863_749359913213919_3391724541137129737_n.png?stp=dst-png_p526x296&_nc_cat=107&ccb=1-7&_nc_sid=2c4854&_nc_ohc=41j1POFDkaQAX9idgaS&_nc_ht=scontent-iad3-1.xx&oh=00_AfAnX5doSfKUMPSJIYp4wx9mAWNeLQJmCJ8CtnW9uaH-Ew&oe=64448966,https://www.facebook.com/theknowledgehouse/photos/a.486777538095634/5292173730889300/?__cft__[0]=AZVBEE-aZzL7ueJtrPo-HhAn2YNlnL7jJJorgsna_ITk6263YlZALB2Jx5MrdPZuMrRQmESB7vP0TcLPDDFWzEHhThdI-unT3pY3TJdfQcv1pKj39ZLgpEXlvlFkc-y7q7WwHQFt4jCw4gTZtLze9uv85Ndz-W6Tsf493R9-RJT0XAhiXBhJs6qzZrgaJREonyrg4XsBd7PP1F2LSqaeEUFA&__tn__=%2CO%2CP-R
5286666578106682,"The Knowledge House Fellowship, Inc.",0,2,0,0,0,0,0,0,2,0,#TKH wishes all of you a very #MerryChristmas and Happy holidays to all your family.#Christmas #ExpandOpportunity #HappyHolidays,2022-12-24T00:00:00,[],https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-6/321816954_1383871695479896_3903436362403207839_n.png?stp=dst-png_p526x296&_nc_cat=100&ccb=1-7&_nc_sid=2c4854&_nc_ohc=jRwONBJ52UkAX_amllS&_nc_ht=scontent-iad3-2.xx&oh=00_AfAkXRwobtpW7OBDLTg_3SOh37mVKTmJNfODxQVs6--t0Q&oe=64442221,https://www.facebook.com/theknowledgehouse/photos/a.486777538095634/5286666578106682/?__cft__[0]=AZU0R9ajFQ4A5CDiNj2sDg74mOcHtkrQ2OitzXByXikizxCIxef1kCCYabuDRz1mczl2WAveJ9_fIOKbo5PiNKxYfE1nj1oNcGKFVzMlFKcMBJpcUeoJtw8fj8QV9GHuls67SnXis6pgPbfOJ4tyVGgOqiBw3q4vMpqiY_XFUfsiVYQce2wAPWLS5IPiPKqO4c2McATDk-XKPzRTVJhTpl5l&__tn__=%2CO%2CP-R
pfbid02kVnBrW1UAgnHzp6X72jnU2Y3XzmovMVW1yva4KDZkrydQTxV1fTwpCS8qTtCemGJl,"The Knowledge House Fellowship, Inc.",0,2,0,0,0,0,0,0,2,0,"Join us at Sankofa Haus for their first annual New Year's Eve Celebration!There will be an all-night open bar and hors d’oeuvres by Seasoned & Spiced, and we will be tuned into the Times Square Countdown!Hosted by The Master in CeremonyDecember 31st | 9:00pm - 3:00amSankofa Haus 2422 Third ave. Bronx, NY 10454RSVP: http://bit.ly/3FOOCRv#ExpandOpportunity #2023goals #NewYear #SANKOFAHAUS #NYE #NEWYEARSEVE",2022-12-23T00:00:00,[],https://external-iad3-2.xx.fbcdn.net/emg1/v/t13/1748788480473599090?url=https%3A%2F%2Fimg.evbuc.com%2Fhttps%253A%252F%252Fcdn.evbuc.com%252Fimages%252F412285379%252F731233995573%252F1%252Foriginal.20221220-140900%3Fw%3D1000%26auto%3Dformat%252Ccompress%26q%3D75%26sharp%3D10%26rect%3D0%252C421%252C1170%252C585%26s%3D90132fb5cbc1771889fb376fd59f25a9&fb_obo=1&utld=evbuc.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbHKJYdrmh0a-kEo3UVi8B4T2bJzF7RPcHMmjutgK8tyAQ&oe=6440CAAB&_nc_sid=aeaded,https://www.facebook.com/theknowledgehouse/posts/pfbid02kVnBrW1UAgnHzp6X72jnU2Y3XzmovMVW1yva4KDZkrydQTxV1fTwpCS8qTtCemGJl?__cft__[0]=AZVS0Zyp4jHjM2zALSFKuucWVnuPoY3O_RFq9A07VsWqPxqPfusImc66oZeOGtAgVkWnE5oaWTOKIZht67P2SfG2Dlc2G6ziPgmZu1ouL9gglJtQfXIv01GPRjhRrObtztw-Bk3IKNB7sssFCFvJKZ_Keekelr156a-nGh2LsHndk5YAITuD4bKkgt-KrJ0zT2S3OO0-WM8YxQbquzvwFK-g&__tn__=%2CO%2CP-R
pfbid02hEjgnSvVKeA2EpXs7Pib1NUhUznPPQ2i3X2Q5nibKmivbVwRCyK67i7urbWDJGJCl,"The Knowledge House Fellowship, Inc.",0,1,1,0,0,0,0,0,2,0,"“The thing that makes TKH so special is all of us.” - Lisandra LamboyEvery student, staff, Board or Advisory member, tutor, and teacher come together to support our mission. And, of course, those who invest in our programs. Donate today.#ExpandOpportunity  #NonProfit #GivingSeason #coding #learntocode",2022-12-22T00:00:00,['blob:https://www.facebook.com/16278a2b-8a39-4414-a256-fb21a980030b'],https://scontent-iad3-1.xx.fbcdn.net/v/t15.5256-10/317720665_1252368498681006_7320773768110428284_n.jpg?stp=dst-jpg_s960x960&_nc_cat=108&ccb=1-7&_nc_sid=ad6a45&_nc_ohc=OytyrHKOgE0AX9cFieC&_nc_ht=scontent-iad3-1.xx&oh=00_AfB9jifnhCoWuxSl0NVFz6R92LoRQKEgG-Cyct8DL2wk5g&oe=6442F304,https://www.facebook.com/theknowledgehouse/posts/pfbid02hEjgnSvVKeA2EpXs7Pib1NUhUznPPQ2i3X2Q5nibKmivbVwRCyK67i7urbWDJGJCl?__cft__[0]=AZU0IHx0nzLSZdpzZR6jWlksGPLvGBeo2LEy4bqUVp3ddmt1J6n_7aLykCdndtBlB9ap40IAJo89i1Ssb64C087nUw8iQnnmXMChLZpY7T0n7a4HE-QWQqVr7dzVUwfLgIqmJnvxCI9yi2fGWpyZZ-fayQJ9eDmLtjZDlzqjF6D8sjnRNycqKf-r8FBN6DoUcTPV7VA1ckEeC-M1gM9ibCNsy83L0gHEecTk1QNUkEpGFw&__tn__=%2CO%2CP-R
pfbid02GT6UymEQ723DCTxjGbt9HVXRwKQ539FkfizFG6inozkpjKWWEDn9bQwoz8u1wkdel,"The Knowledge House Fellowship, Inc.",0,2,1,0,0,0,0,0,3,0,"Thank you all who came to #mickeyfactz #listeningparty last Thursday! “It’s Only Us Here” is out now! Let’s keep supporting artists like Mickey Factz, who are always giving back to the community.#TKHMoments #ExpandOpportunity #shade45 #eastcoasthiphop #westcoasthiphop #nychiphop #BronxEvents",2022-12-21T00:00:00,[],https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-6/321430165_529006195940738_8342526978149535951_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=730e14&_nc_ohc=xKBWPpdvzGIAX9jjEWh&_nc_ht=scontent-iad3-1.xx&oh=00_AfCAZ_9nnJ__ZgnU0KPFfDjsLmHxU4p4psy3rapDzUF-tQ&oe=64439734 https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-6/321453636_853072832668437_2523314604042711191_n.jpg?stp=dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=730e14&_nc_ohc=CZS-xNHMnn8AX9-7FH1&_nc_ht=scontent-iad3-2.xx&oh=00_AfCnLVWUdCD46DMrjKD9RQ4vLbYXOnWyGNni4JOzSb0UpA&oe=64438F91 https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-6/321297678_888602492292220_7198528813181656877_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=730e14&_nc_ohc=BEhathkgciUAX981r4g&_nc_oc=AQkSCYAwCmEGH0e5qs_Lg99PMgEGQVbZnF48VqohsPbSbDTtTHHDZL0jPZ0ZfeyIfv8&_nc_ht=scontent-iad3-1.xx&oh=00_AfBPlFREqZkXOgd8y6xuroZGh0GONMbiQH47pxQ2lbLsCA&oe=64440632 https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-6/321466598_1220626045202156_3421622401166342556_n.jpg?stp=dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=730e14&_nc_ohc=7T0GtkKlM44AX8Lq5wQ&_nc_ht=scontent-iad3-2.xx&oh=00_AfBNJGmKY-lF_eFIm_gavoQo8b6b8YAy6JnvniMmHl2_3Q&oe=6443FFCD,https://www.facebook.com/theknowledgehouse/posts/pfbid02GT6UymEQ723DCTxjGbt9HVXRwKQ539FkfizFG6inozkpjKWWEDn9bQwoz8u1wkdel?__cft__[0]=AZWevHDFi4ugM-NiTx7xcDyWDxD8JpTFlJKRY0a0BBGq1_miza5bQm_fRYoJ-6IH3lC5dWZHbXA1AOpcE_UMQw-Zr2Het4r2n3W-0NfcmZqtJDHilDMLbNfWyKdWf8fSGFm2NHpydqLtNZOdafqAf-6BfywVIgoIFeYUr0dK542e5neEcKTf81309xd-wZ06bos3bHfDPenaJtsvJMz0I4K_&__tn__=%2CO%2CP-R
pfbid0DaLEuWehvCqsvrf9Lc4QBZzCXGzVRBvEENvox9EZxcTkh7WkAtbLusD9ge7WJabal,"The Knowledge House Fellowship, Inc.",0,0,2,0,0,0,0,0,2,0,"In starting our inaugural cohorts this year, #Atlanta was the most successful! We're excited to continue to support Fellows like Aaron across #ATL in 2023 and beyond. Invest in our Fellows today.https://youtu.be/dmMYfGAHPsA#ExpandOpportunity #nonprofit #GivingSeason #coding #learntocode #atlantatech #POC #TechIndustry #ATLBlackTech",2022-12-20T00:00:00,[],https://external-iad3-2.xx.fbcdn.net/emg1/v/t13/14391963502251436225?url=https%3A%2F%2Fi.ytimg.com%2Fvi%2FdmMYfGAHPsA%2Fmaxresdefault.jpg&fb_obo=1&utld=ytimg.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbF_xGQ3oAP7_XP2mTU7palNRE-3mw4tZNElLw6UlmebZQ&oe=6440529C&_nc_sid=aeaded,https://www.facebook.com/theknowledgehouse/posts/pfbid0DaLEuWehvCqsvrf9Lc4QBZzCXGzVRBvEENvox9EZxcTkh7WkAtbLusD9ge7WJabal?__cft__[0]=AZUFiNvaI68hV_wY-sbOZeyYy1Tex6aFdDvvzYOtSWu5vDf-6yL9OFgcmQEvUxMoWPP5OjQMrSk8ZTHvKpWPkqFuo5G2rMbQ20mhhb6znm8f4_ENWhR1LgNF_j-lf3O25s2ifz0TibjCTkhhPmaCvkN5zTEAx8_Rh58_BGKC6seAdMPC3DDM7QcypxW-S3we8o0BvtklYmnGc-VmHhka7PnU&__tn__=%2CO%2CP-R
pfbid02NAmQZGMwZcA8enshGKcrcFEUceaBNLRSFHFzJh6xUQ98WwozC32anJyA4rdU4Yi8l,"The Knowledge House Fellowship, Inc.",0,2,0,0,0,0,0,0,2,0,“We are in the middle of a dramatic and broad technological and economic shift in which software companies are poised to take over large swathes of the economy. More and more major businesses and industries are being run on software and delivered as online services—from movies to agriculture to national defense” - Marc Andreessen.The Knowledge House is a solution to this economic shift and has a mission to make sure low-income communities are prepared and have access to meet this technological shift and workforce need. Invest today https://t.co/Hm1mgIc331#ExpandOpportunity #GivingWeek #Newark #LosAngeles #Atlanta #GivingSeason #Donate,2022-12-19T00:00:00,['blob:https://www.facebook.com/4d65b869-0f07-4b26-83b2-6443673cac8f'],https://scontent-iad3-2.xx.fbcdn.net/v/t15.5256-10/319910729_1786398271732417_5872714818037390417_n.jpg?stp=dst-jpg_s960x960&_nc_cat=105&ccb=1-7&_nc_sid=ad6a45&_nc_ohc=hXl3VJ5mLGoAX87EDQD&_nc_ht=scontent-iad3-2.xx&oh=00_AfC0vWlIfG4MMUArTHGaKy4-BMcykUKgIeVgzyY56ToCgg&oe=64435D32,https://www.facebook.com/theknowledgehouse/posts/pfbid02NAmQZGMwZcA8enshGKcrcFEUceaBNLRSFHFzJh6xUQ98WwozC32anJyA4rdU4Yi8l?__cft__[0]=AZW7TkmT5k26DQ_6jrZbe6bBCEpj7j5Ne01X7FFHCIC39XNUTqenUXl0_1yzFt5uxHr1pVFJeMiCCcEgSq7G2S0-Eq1U9acmzX-roSKMOAVocIJxtjInwVwlestNrEiKzCpH3GReseYPk6yXif2yxvmErVY_Mh9M056Tdo-5MOY_0jUOBoukZCFnhaU5Y1uAGAFAGwdeekOtWoN7q6Uq9USkvuEiLszFvsq5UicjXXqXUw&__tn__=%2CO%2CP-R
pfbid0QULBCMJUPiYA6sFV7ET1bxLxYCnQQrP1cbe32f7RmiSFamEDvLerfZ9nmQhUxUeJl,"The Knowledge House Fellowship, Inc.",0,1,1,0,0,0,0,0,2,0,"We’re so excited for great things to come on the #westcoast! Our Fellows' first cohort of #LA Fellows are completing the first phase of coursework before the holidays. Invest in Fellows like Edward to gain the #skills, #career coaching, #certifications, and wrap-around support they need to be successful throughout their journey to secure and sustain a career in #tech.https://youtu.be/dKELjCM5cnM#ExpandOpportunity #GivingWeek #Newark #Atlanta #GivingTuesday #NonProfit #GivingSeason #friendsgiving #SeasonofGiving #Donate",2022-12-13T00:00:00,[],https://external-iad3-2.xx.fbcdn.net/emg1/v/t13/8812599433483960169?url=https%3A%2F%2Fi.ytimg.com%2Fvi%2FdKELjCM5cnM%2Fmaxresdefault.jpg%3Fsqp%3D-oaymwEmCIAKENAF8quKqQMa8AEB-AH-CYAC0AWKAgwIABABGFUgXihlMA8%3D%26rs%3DAOn4CLCRCG6Yu4mvNGro04-QCgRJ_iUR_A&fb_obo=1&utld=ytimg.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbGUf2SfkTmVoWfRYFDWiG5VVchlHLuDry7e7Nz7a7pcyg&oe=6440E20B&_nc_sid=aeaded,https://www.facebook.com/theknowledgehouse/posts/pfbid0QULBCMJUPiYA6sFV7ET1bxLxYCnQQrP1cbe32f7RmiSFamEDvLerfZ9nmQhUxUeJl?__cft__[0]=AZVK5t2_bOI7gAmRpn7ecFjAGb9QN5X40bpStU783i9oWDslPVFJMRNrf1C7fJTi_MQlLi97fNw7iTqCHrWOUyy-QDuqrg4iNF5A04duyRYfx5Hin94dQaiqPwTe8fC8xKh6RHHd5XCLst_BlkCsWomDROsa90gUSRJFUu4qCH_0jRaBjJBYk9fYgbpXa6xW3CBxd0n24aMHU43wAgeCvQwb&__tn__=%2CO%2CP-R
pfbid028r73DPcTM5u2qxBCm5i1J5D62scT4TQvJ9Uz2bYiy91NmM8c42EDTZXJDGhFRZbjl,"The Knowledge House Fellowship, Inc.",0,1,0,0,0,0,0,0,1,0,Your support can help current Fellows like Burnaur make it to the finish line. A bi-weekly gift of $15 (or a monthly gift of $30) can help provide a Fellow with what they need to advance their careers in the #techsector.https://youtu.be/RsXOufa0Amo#ExpandOpportunity #GivingWeek #Newark #LosAngeles #Atlanta #GivingTuesday #NonProfit #GivingSeason,2022-12-07T00:00:00,[],https://external-iad3-2.xx.fbcdn.net/emg1/v/t13/6429877683073181763?url=https%3A%2F%2Fi.ytimg.com%2Fvi%2FRsXOufa0Amo%2Fmaxresdefault.jpg&fb_obo=1&utld=ytimg.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbH2AG4iQdF3TNtB8q3Laaq_E1-7iY2JCFz6TM_nElS-_g&oe=6440C6EE&_nc_sid=aeaded,https://www.facebook.com/theknowledgehouse/posts/pfbid028r73DPcTM5u2qxBCm5i1J5D62scT4TQvJ9Uz2bYiy91NmM8c42EDTZXJDGhFRZbjl?__cft__[0]=AZVBNBDAFKouJq0OZ73IofXSYQjIGCzhhLsWivuX1lDU6ZO9w6pQS0oZLSBd9Co18IDvLehGLPzhfISqz4CxbvgT99z0busQf7Gwv-UCFYe23FRNhIDcFsqdp1Jy7I3xKQdvW1ZM5eKk2fRBLkqOf7Coi1aCIUjDPqPnak9BXaw5cGHYwXUrTo5G1RVXTVPfOxz6n-8Q0OyAnazhSX3WeZMx&__tn__=%2CO%2CP-R
5217297808376893,"The Knowledge House Fellowship, Inc.",0,0,1,0,0,0,0,0,1,0,"Building strong #communities is a team sport, which is why we’re honored Goldman Sachs has chosen TKH to be part of their 2022 cohort of Community Development Champions! With their support, we’ll be able to support our underserved communities. We are proud to be #GSCommunityDevelopmentChampions.You can read more about their 2022 cohort here: http://bit.ly/3XQF9kY",2022-12-03T00:00:00,[],https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-6/317384297_5217297795043561_5320609205603632886_n.png?stp=dst-png_p526x296&_nc_cat=102&ccb=1-7&_nc_sid=2c4854&_nc_ohc=aOD1eIcDpKwAX_u5leh&_nc_ht=scontent-iad3-1.xx&oh=00_AfDKE6-YCw1X37HHaNuHUr0PyeKDlZK4UfgmS54ESAo6Vg&oe=64442404,https://www.facebook.com/theknowledgehouse/photos/a.486777538095634/5217297808376893/?__cft__[0]=AZV38YxoW7cToz6g6Z56B3Bh7qFjmdBGbvHtPd_le3vY6qe8TssS9QPwMnkiHJiTJ8nTQRYjtj47BzI8HmoQl6DrakIdMD42JRaGp-8_Vp4hMmEivuUliRdUOADbXTzgugJrQw14Vo5FI-qVj-wVgp-R0bK-QDDSZH3CnUmBEe5ifO3ok5m9WIAXonkWbawkqNLlyFRJ7f7EHevILx1TKkEC&__tn__=%2CO%2CP-R
pfbid0z8u6MrD2iFWY94bd4vncDn1v8NqZxP7DgoS3bydsY1DfVGgjrV3uddyURy9sbZrAl,"The Knowledge House Fellowship, Inc.",0,1,0,0,0,0,0,0,1,0,"Thank you so much to Accenture for hosting us at our first Corporate Partners Reception! Finding, Retaining, and Advancing #TechTalent is an ongoing conversation that is critical for a diverse sector. We look forward to empowering more Black & Brown low-income #jobseekers into #TechRoles with the support of corporate partners.https://youtu.be/bQyxCprvlpM#ExpandOpportunity #GivingWeek #Newark #LosAngeles #Atlanta #GivingTuesday #NonProfit #GivingSeason",2022-12-02T00:00:00,[],https://external-iad3-2.xx.fbcdn.net/emg1/v/t13/14568477427066706640?url=https%3A%2F%2Fi.ytimg.com%2Fvi%2FbQyxCprvlpM%2Fmaxresdefault.jpg&fb_obo=1&utld=ytimg.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbHhE9UUM-phmFGatk64f1-b0iaK-zHvK2IhhEDJQa7fVA&oe=64406454&_nc_sid=aeaded,https://www.facebook.com/theknowledgehouse/posts/pfbid0z8u6MrD2iFWY94bd4vncDn1v8NqZxP7DgoS3bydsY1DfVGgjrV3uddyURy9sbZrAl?__cft__[0]=AZWA6NsT_KQt0fnfT-JH023BpsC99q4LHXEF6pd_CTeQjNc4kp5kKw_JNc8JtojxsqfZtqcyMv24qiPr2xD1xBmATK6C6r8V6Z3Tt59QJkWNpU_T5MwpQIfvkAuy1MUKaCG54XAxk4hJ8IW-dK9XK-j2XYZHCwnMl7WxyBFJJ1QWsxYxNS1qMP4neYWsn-W_hbFEL9U_pu4OKI4umZG4OyCd&__tn__=%2CO%2CP-R
pfbid02rPVqDQwBCVubgg4aveGyccZ7gxGeHcJJDF9e5pzrjLgFpcDhFERyg5jSfzQbnSUyl,"The Knowledge House Fellowship, Inc.",0,1,1,0,0,0,0,0,2,0,"The #TKHFamily would love to congratulate our #StaffoftheMonth: Antoinette Gregg!Antoinette, TKH's Associate Director for Development and External Affairs, has been a crucial member in advancing the development of the organization, not only in NY but also in our expansion sites across the nation. She is always open to supporting anyone who needs clarification on partnerships, #goals, and event logistics and is an awesome thought partner when thinking through processes and strategy.Thank you again, Antoinette, for all of the time and effort you dedicate. Congrats!#ExpandOpportunity #tech #POC #StaffSpotlight",2022-12-01T00:00:00,[],https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-6/317092070_5212331932206814_7523109334904613257_n.png?stp=dst-png_p526x296&_nc_cat=110&ccb=1-7&_nc_sid=730e14&_nc_ohc=EjWD-FgcL3wAX9Bn57U&_nc_ht=scontent-iad3-1.xx&oh=00_AfAOkjKgs_vw1t0BSwwJeo3Bm3-nVxaejlhuKfGQnBsLtg&oe=6444B18A,https://www.facebook.com/theknowledgehouse/posts/pfbid02rPVqDQwBCVubgg4aveGyccZ7gxGeHcJJDF9e5pzrjLgFpcDhFERyg5jSfzQbnSUyl?__cft__[0]=AZVYwI6RMxrjWDoofHOaMH1ZnZn5PdSmumtcZL6480meAtKQQ7NTjUD9UXORgp2K-B30GsKi-hQxpkQ0CsdwDEyQjMuQbxK7NoW9t1mJT1_iyH8J9wexEpo7wCJ4RAlQAC_m0oKjJAlD-CLJHnAQcbYG3ZSepBmOhSnPu_SO_xboPO6WjTRgbJq6yFmnj8hSvGk47AQnkm0rgykbExAHKwUz&__tn__=%2CO%2CP-R
